,date,county,state,fips,cases,deaths,new_cases,new_deaths,roll_new_cases,roll_new_deaths
693566,2020-11-03,San Joaquin,California,6077.0,22365,494.0,198.0,0.0,65.57142857142857,0.5714285714285714
696809,2020-11-04,San Joaquin,California,6077.0,22450,494.0,85.0,0.0,66.0,0.2857142857142857
700054,2020-11-05,San Joaquin,California,6077.0,22556,494.0,106.0,0.0,80.28571428571429,0.2857142857142857
703298,2020-11-06,San Joaquin,California,6077.0,22635,494.0,79.0,0.0,75.57142857142857,0.0
706541,2020-11-07,San Joaquin,California,6077.0,22635,494.0,0.0,0.0,75.57142857142857,0.0
709785,2020-11-08,San Joaquin,California,6077.0,22635,494.0,0.0,0.0,75.57142857142857,0.0
713029,2020-11-09,San Joaquin,California,6077.0,22740,497.0,105.0,3.0,81.85714285714286,0.42857142857142855
716273,2020-11-10,San Joaquin,California,6077.0,22993,500.0,253.0,3.0,89.71428571428571,0.8571428571428571
719517,2020-11-11,San Joaquin,California,6077.0,22993,500.0,0.0,0.0,77.57142857142857,0.8571428571428571
722761,2020-11-12,San Joaquin,California,6077.0,23224,500.0,231.0,0.0,95.42857142857143,0.8571428571428571
726005,2020-11-13,San Joaquin,California,6077.0,23517,501.0,293.0,1.0,126.0,1.0
729249,2020-11-14,San Joaquin,California,6077.0,23517,501.0,0.0,0.0,126.0,1.0
732494,2020-11-15,San Joaquin,California,6077.0,23517,501.0,0.0,0.0,126.0,1.0
735740,2020-11-16,San Joaquin,California,6077.0,23734,501.0,217.0,0.0,142.0,0.5714285714285714
738985,2020-11-17,San Joaquin,California,6077.0,24171,504.0,437.0,3.0,168.28571428571428,0.5714285714285714
742232,2020-11-18,San Joaquin,California,6077.0,24335,505.0,164.0,1.0,191.71428571428572,0.7142857142857143
745479,2020-11-19,San Joaquin,California,6077.0,24450,505.0,115.0,0.0,175.14285714285714,0.7142857142857143
748726,2020-11-20,San Joaquin,California,6077.0,24649,504.0,199.0,-1.0,161.71428571428572,0.42857142857142855
751973,2020-11-21,San Joaquin,California,6077.0,24649,503.0,0.0,-1.0,161.71428571428572,0.2857142857142857
755220,2020-11-22,San Joaquin,California,6077.0,24649,503.0,0.0,0.0,161.71428571428572,0.2857142857142857
758467,2020-11-23,San Joaquin,California,6077.0,24804,504.0,155.0,1.0,152.85714285714286,0.42857142857142855
761713,2020-11-24,San Joaquin,California,6077.0,25237,504.0,433.0,0.0,152.28571428571428,0.0
764959,2020-11-25,San Joaquin,California,6077.0,25675,504.0,438.0,0.0,191.42857142857142,-0.14285714285714285
768206,2020-11-26,San Joaquin,California,6077.0,25675,502.0,0.0,-2.0,175.0,-0.42857142857142855
771452,2020-11-27,San Joaquin,California,6077.0,25738,502.0,63.0,0.0,155.57142857142858,-0.2857142857142857
774697,2020-11-28,San Joaquin,California,6077.0,25741,502.0,3.0,0.0,156.0,-0.14285714285714285
777943,2020-11-29,San Joaquin,California,6077.0,25742,502.0,1.0,0.0,156.14285714285714,-0.14285714285714285
781189,2020-11-30,San Joaquin,California,6077.0,25920,509.0,178.0,7.0,159.42857142857142,0.7142857142857143
784434,2020-12-01,San Joaquin,California,6077.0,26064,510.0,144.0,1.0,118.14285714285714,0.8571428571428571
787678,2020-12-02,San Joaquin,California,6077.0,26784,519.0,720.0,9.0,158.42857142857142,2.142857142857143
790924,2020-12-03,San Joaquin,California,6077.0,27083,522.0,299.0,3.0,201.14285714285714,2.857142857142857
794170,2020-12-04,San Joaquin,California,6077.0,27469,522.0,386.0,0.0,247.28571428571428,2.857142857142857
797415,2020-12-05,San Joaquin,California,6077.0,27806,522.0,337.0,0.0,295.0,2.857142857142857
800661,2020-12-06,San Joaquin,California,6077.0,28105,522.0,299.0,0.0,337.57142857142856,2.857142857142857
803907,2020-12-07,San Joaquin,California,6077.0,28188,530.0,83.0,8.0,324.0,3.0
807152,2020-12-08,San Joaquin,California,6077.0,28532,530.0,344.0,0.0,352.57142857142856,2.857142857142857
810397,2020-12-09,San Joaquin,California,6077.0,30579,532.0,2047.0,2.0,542.1428571428571,1.8571428571428572
436,2020-03-02,San Mateo,California,6081.0,1,0.0,,,,
470,2020-03-03,San Mateo,California,6081.0,1,0.0,0.0,0.0,0.0,0.0
505,2020-03-04,San Mateo,California,6081.0,1,0.0,0.0,0.0,0.0,0.0
544,2020-03-05,San Mateo,California,6081.0,1,0.0,0.0,0.0,0.0,0.0
594,2020-03-06,San Mateo,California,6081.0,1,0.0,0.0,0.0,0.0,0.0
671,2020-03-07,San Mateo,California,6081.0,1,0.0,0.0,0.0,0.0,0.0
766,2020-03-08,San Mateo,California,6081.0,1,0.0,0.0,0.0,0.0,0.0
880,2020-03-09,San Mateo,California,6081.0,9,0.0,8.0,0.0,1.1428571428571428,0.0
1013,2020-03-10,San Mateo,California,6081.0,9,0.0,0.0,0.0,1.1428571428571428,0.0
1179,2020-03-11,San Mateo,California,6081.0,15,0.0,6.0,0.0,2.0,0.0
1385,2020-03-12,San Mateo,California,6081.0,20,0.0,5.0,0.0,2.7142857142857144,0.0
1646,2020-03-13,San Mateo,California,6081.0,20,0.0,0.0,0.0,2.7142857142857144,0.0
1964,2020-03-14,San Mateo,California,6081.0,32,0.0,12.0,0.0,4.428571428571429,0.0
2344,2020-03-15,San Mateo,California,6081.0,32,1.0,0.0,1.0,4.428571428571429,0.14285714285714285
2779,2020-03-16,San Mateo,California,6081.0,42,1.0,10.0,0.0,4.714285714285714,0.14285714285714285
3261,2020-03-17,San Mateo,California,6081.0,64,1.0,22.0,0.0,7.857142857142857,0.14285714285714285
3815,2020-03-18,San Mateo,California,6081.0,80,1.0,16.0,0.0,9.285714285714286,0.14285714285714285
4475,2020-03-19,San Mateo,California,6081.0,89,1.0,9.0,0.0,9.857142857142858,0.14285714285714285
5250,2020-03-20,San Mateo,California,6081.0,100,1.0,11.0,0.0,11.428571428571429,0.14285714285714285
6171,2020-03-21,San Mateo,California,6081.0,110,1.0,10.0,0.0,11.142857142857142,0.14285714285714285
7205,2020-03-22,San Mateo,California,6081.0,117,1.0,7.0,0.0,12.142857142857142,0.0
8348,2020-03-23,San Mateo,California,6081.0,142,1.0,25.0,0.0,14.285714285714286,0.0
9591,2020-03-24,San Mateo,California,6081.0,161,1.0,19.0,0.0,13.857142857142858,0.0
10963,2020-03-25,San Mateo,California,6081.0,165,5.0,4.0,4.0,12.142857142857142,0.5714285714285714
12508,2020-03-26,San Mateo,California,6081.0,195,5.0,30.0,0.0,15.142857142857142,0.5714285714285714
14174,2020-03-27,San Mateo,California,6081.0,239,6.0,44.0,1.0,19.857142857142858,0.7142857142857143
15956,2020-03-28,San Mateo,California,6081.0,274,6.0,35.0,0.0,23.428571428571427,0.7142857142857143
17845,2020-03-29,San Mateo,California,6081.0,277,6.0,3.0,0.0,22.857142857142858,0.7142857142857143
19822,2020-03-30,San Mateo,California,6081.0,309,6.0,32.0,0.0,23.857142857142858,0.7142857142857143
21897,2020-03-31,San Mateo,California,6081.0,309,10.0,0.0,4.0,21.142857142857142,1.2857142857142858
24055,2020-04-01,San Mateo,California,6081.0,388,10.0,79.0,0.0,31.857142857142858,0.7142857142857143
26284,2020-04-02,San Mateo,California,6081.0,453,10.0,65.0,0.0,36.857142857142854,0.7142857142857143
28583,2020-04-03,San Mateo,California,6081.0,486,13.0,33.0,3.0,35.285714285714285,1.0
30941,2020-04-04,San Mateo,California,6081.0,538,13.0,52.0,0.0,37.714285714285715,1.0
33347,2020-04-05,San Mateo,California,6081.0,555,13.0,17.0,0.0,39.714285714285715,1.0
35792,2020-04-06,San Mateo,California,6081.0,579,13.0,24.0,0.0,38.57142857142857,1.0
38281,2020-04-07,San Mateo,California,6081.0,589,21.0,10.0,8.0,40.0,1.5714285714285714
40825,2020-04-08,San Mateo,California,6081.0,617,21.0,28.0,0.0,32.714285714285715,1.5714285714285714
43397,2020-04-09,San Mateo,California,6081.0,633,21.0,16.0,0.0,25.714285714285715,1.5714285714285714
45997,2020-04-10,San Mateo,California,6081.0,638,21.0,5.0,0.0,21.714285714285715,1.1428571428571428
48627,2020-04-11,San Mateo,California,6081.0,652,21.0,14.0,0.0,16.285714285714285,1.1428571428571428
51289,2020-04-12,San Mateo,California,6081.0,652,21.0,0.0,0.0,13.857142857142858,1.1428571428571428
53968,2020-04-13,San Mateo,California,6081.0,701,21.0,49.0,0.0,17.428571428571427,1.1428571428571428
56660,2020-04-14,San Mateo,California,6081.0,747,21.0,46.0,0.0,22.571428571428573,0.0
59368,2020-04-15,San Mateo,California,6081.0,767,28.0,20.0,7.0,21.428571428571427,1.0
62087,2020-04-16,San Mateo,California,6081.0,767,28.0,0.0,0.0,19.142857142857142,1.0
64820,2020-04-17,San Mateo,California,6081.0,797,28.0,30.0,0.0,22.714285714285715,1.0
67568,2020-04-18,San Mateo,California,6081.0,838,28.0,41.0,0.0,26.571428571428573,1.0
70330,2020-04-19,San Mateo,California,6081.0,838,28.0,0.0,0.0,26.571428571428573,1.0
73099,2020-04-20,San Mateo,California,6081.0,920,28.0,82.0,0.0,31.285714285714285,1.0
75875,2020-04-21,San Mateo,California,6081.0,935,28.0,15.0,0.0,26.857142857142858,1.0
78659,2020-04-22,San Mateo,California,6081.0,958,39.0,23.0,11.0,27.285714285714285,1.5714285714285714
81453,2020-04-23,San Mateo,California,6081.0,966,39.0,8.0,0.0,28.428571428571427,1.5714285714285714
84253,2020-04-24,San Mateo,California,6081.0,989,41.0,23.0,2.0,27.428571428571427,1.8571428571428572
87061,2020-04-25,San Mateo,California,6081.0,1019,41.0,30.0,0.0,25.857142857142858,1.8571428571428572
89878,2020-04-26,San Mateo,California,6081.0,1019,41.0,0.0,0.0,25.857142857142858,1.8571428571428572
92696,2020-04-27,San Mateo,California,6081.0,1080,46.0,61.0,5.0,22.857142857142858,2.5714285714285716
95528,2020-04-28,San Mateo,California,6081.0,1099,48.0,19.0,2.0,23.428571428571427,2.857142857142857
98373,2020-04-29,San Mateo,California,6081.0,1136,48.0,37.0,0.0,25.428571428571427,1.2857142857142858
101223,2020-04-30,San Mateo,California,6081.0,1177,50.0,41.0,2.0,30.142857142857142,1.5714285714285714
104078,2020-05-01,San Mateo,California,6081.0,1197,52.0,20.0,2.0,29.714285714285715,1.5714285714285714
106943,2020-05-02,San Mateo,California,6081.0,1233,52.0,36.0,0.0,30.571428571428573,1.5714285714285714
109812,2020-05-03,San Mateo,California,6081.0,1272,52.0,39.0,0.0,36.142857142857146,1.5714285714285714
112687,2020-05-04,San Mateo,California,6081.0,1281,53.0,9.0,1.0,28.714285714285715,1.0
115570,2020-05-05,San Mateo,California,6081.0,1315,53.0,34.0,0.0,30.857142857142858,0.7142857142857143
118529,2020-05-06,San Mateo,California,6081.0,1341,56.0,26.0,3.0,29.285714285714285,1.1428571428571428
121496,2020-05-07,San Mateo,California,6081.0,1377,56.0,36.0,0.0,28.571428571428573,0.8571428571428571
124476,2020-05-08,San Mateo,California,6081.0,1398,57.0,21.0,1.0,28.714285714285715,0.7142857142857143
127461,2020-05-09,San Mateo,California,6081.0,1425,62.0,27.0,5.0,27.428571428571427,1.4285714285714286
130451,2020-05-10,San Mateo,California,6081.0,1453,65.0,28.0,3.0,25.857142857142858,1.8571428571428572
133441,2020-05-11,San Mateo,California,6081.0,1464,65.0,11.0,0.0,26.142857142857142,1.7142857142857142
136431,2020-05-12,San Mateo,California,6081.0,1499,65.0,35.0,0.0,26.285714285714285,1.7142857142857142
139422,2020-05-13,San Mateo,California,6081.0,1533,66.0,34.0,1.0,27.428571428571427,1.4285714285714286
142418,2020-05-14,San Mateo,California,6081.0,1550,66.0,17.0,0.0,24.714285714285715,1.4285714285714286
145417,2020-05-15,San Mateo,California,6081.0,1588,66.0,38.0,0.0,27.142857142857142,1.2857142857142858
148421,2020-05-16,San Mateo,California,6081.0,1612,67.0,24.0,1.0,26.714285714285715,0.7142857142857143
151430,2020-05-17,San Mateo,California,6081.0,1652,68.0,40.0,1.0,28.428571428571427,0.42857142857142855
154442,2020-05-18,San Mateo,California,6081.0,1680,68.0,28.0,0.0,30.857142857142858,0.42857142857142855
157458,2020-05-19,San Mateo,California,6081.0,1701,68.0,21.0,0.0,28.857142857142858,0.42857142857142855
160484,2020-05-20,San Mateo,California,6081.0,1704,75.0,3.0,7.0,24.428571428571427,1.2857142857142858
163512,2020-05-21,San Mateo,California,6081.0,1739,75.0,35.0,0.0,27.0,1.2857142857142858
166544,2020-05-22,San Mateo,California,6081.0,1791,76.0,52.0,1.0,29.0,1.4285714285714286
169581,2020-05-23,San Mateo,California,6081.0,1847,76.0,56.0,0.0,33.57142857142857,1.2857142857142858
172622,2020-05-24,San Mateo,California,6081.0,1862,76.0,15.0,0.0,30.0,1.1428571428571428
175666,2020-05-25,San Mateo,California,6081.0,1925,76.0,63.0,0.0,35.0,1.1428571428571428
178710,2020-05-26,San Mateo,California,6081.0,1938,82.0,13.0,6.0,33.857142857142854,2.0
181754,2020-05-27,San Mateo,California,6081.0,1967,82.0,29.0,0.0,37.57142857142857,1.0
184808,2020-05-28,San Mateo,California,6081.0,2045,82.0,78.0,0.0,43.714285714285715,1.0
187864,2020-05-29,San Mateo,California,6081.0,2070,84.0,25.0,2.0,39.857142857142854,1.1428571428571428
190929,2020-05-30,San Mateo,California,6081.0,2104,84.0,34.0,0.0,36.714285714285715,1.1428571428571428
193996,2020-05-31,San Mateo,California,6081.0,2129,84.0,25.0,0.0,38.142857142857146,1.1428571428571428
197066,2020-06-01,San Mateo,California,6081.0,2169,84.0,40.0,0.0,34.857142857142854,1.1428571428571428
200139,2020-06-02,San Mateo,California,6081.0,2190,84.0,21.0,0.0,36.0,0.2857142857142857
203215,2020-06-03,San Mateo,California,6081.0,2212,84.0,22.0,0.0,35.0,0.2857142857142857
206295,2020-06-04,San Mateo,California,6081.0,2244,84.0,32.0,0.0,28.428571428571427,0.2857142857142857
209377,2020-06-05,San Mateo,California,6081.0,2299,84.0,55.0,0.0,32.714285714285715,0.0
212463,2020-06-06,San Mateo,California,6081.0,2331,88.0,32.0,4.0,32.42857142857143,0.5714285714285714
215551,2020-06-07,San Mateo,California,6081.0,2342,88.0,11.0,0.0,30.428571428571427,0.5714285714285714
218643,2020-06-08,San Mateo,California,6081.0,2399,88.0,57.0,0.0,32.857142857142854,0.5714285714285714
221739,2020-06-09,San Mateo,California,6081.0,2437,93.0,38.0,5.0,35.285714285714285,1.2857142857142858
224836,2020-06-10,San Mateo,California,6081.0,2475,93.0,38.0,0.0,37.57142857142857,1.2857142857142858
227939,2020-06-11,San Mateo,California,6081.0,2494,93.0,19.0,0.0,35.714285714285715,1.2857142857142858
231044,2020-06-12,San Mateo,California,6081.0,2533,99.0,39.0,6.0,33.42857142857143,2.142857142857143
234151,2020-06-13,San Mateo,California,6081.0,2553,99.0,20.0,0.0,31.714285714285715,1.5714285714285714
237259,2020-06-14,San Mateo,California,6081.0,2553,99.0,0.0,0.0,30.142857142857142,1.5714285714285714
240368,2020-06-15,San Mateo,California,6081.0,2571,99.0,18.0,0.0,24.571428571428573,1.5714285714285714
243480,2020-06-16,San Mateo,California,6081.0,2591,99.0,20.0,0.0,22.0,0.8571428571428571
246594,2020-06-17,San Mateo,California,6081.0,2618,99.0,27.0,0.0,20.428571428571427,0.8571428571428571
249707,2020-06-18,San Mateo,California,6081.0,2649,99.0,31.0,0.0,22.142857142857142,0.8571428571428571
252823,2020-06-19,San Mateo,California,6081.0,2674,103.0,25.0,4.0,20.142857142857142,0.5714285714285714
255943,2020-06-20,San Mateo,California,6081.0,2713,103.0,39.0,0.0,22.857142857142858,0.5714285714285714
259071,2020-06-21,San Mateo,California,6081.0,2755,103.0,42.0,0.0,28.857142857142858,0.5714285714285714
262199,2020-06-22,San Mateo,California,6081.0,2781,103.0,26.0,0.0,30.0,0.5714285714285714
265329,2020-06-23,San Mateo,California,6081.0,2813,104.0,32.0,1.0,31.714285714285715,0.7142857142857143
268460,2020-06-24,San Mateo,California,6081.0,2907,104.0,94.0,0.0,41.285714285714285,0.7142857142857143
271596,2020-06-25,San Mateo,California,6081.0,2964,104.0,57.0,0.0,45.0,0.7142857142857143
274737,2020-06-26,San Mateo,California,6081.0,2996,106.0,32.0,2.0,46.0,0.42857142857142855
277886,2020-06-27,San Mateo,California,6081.0,3055,106.0,59.0,0.0,48.857142857142854,0.42857142857142855
281035,2020-06-28,San Mateo,California,6081.0,3083,106.0,28.0,0.0,46.857142857142854,0.42857142857142855
284183,2020-06-29,San Mateo,California,6081.0,3124,106.0,41.0,0.0,49.0,0.42857142857142855
287331,2020-06-30,San Mateo,California,6081.0,3170,108.0,46.0,2.0,51.0,0.5714285714285714
290483,2020-07-01,San Mateo,California,6081.0,3268,108.0,98.0,0.0,51.57142857142857,0.5714285714285714
293638,2020-07-02,San Mateo,California,6081.0,3376,108.0,108.0,0.0,58.857142857142854,0.5714285714285714
296795,2020-07-03,San Mateo,California,6081.0,3441,108.0,65.0,0.0,63.57142857142857,0.2857142857142857
299958,2020-07-04,San Mateo,California,6081.0,3536,108.0,95.0,0.0,68.71428571428571,0.2857142857142857
303123,2020-07-05,San Mateo,California,6081.0,3536,108.0,0.0,0.0,64.71428571428571,0.2857142857142857
306288,2020-07-06,San Mateo,California,6081.0,3599,108.0,63.0,0.0,67.85714285714286,0.2857142857142857
309457,2020-07-07,San Mateo,California,6081.0,3692,111.0,93.0,3.0,74.57142857142857,0.42857142857142855
312628,2020-07-08,San Mateo,California,6081.0,3743,111.0,51.0,0.0,67.85714285714286,0.42857142857142855
315804,2020-07-09,San Mateo,California,6081.0,3787,111.0,44.0,0.0,58.714285714285715,0.42857142857142855
318978,2020-07-10,San Mateo,California,6081.0,3846,112.0,59.0,1.0,57.857142857142854,0.5714285714285714
322158,2020-07-11,San Mateo,California,6081.0,3949,112.0,103.0,0.0,59.0,0.5714285714285714
325340,2020-07-12,San Mateo,California,6081.0,3956,112.0,7.0,0.0,60.0,0.5714285714285714
328527,2020-07-13,San Mateo,California,6081.0,4045,112.0,89.0,0.0,63.714285714285715,0.5714285714285714
331714,2020-07-14,San Mateo,California,6081.0,4168,114.0,123.0,2.0,68.0,0.42857142857142855
334908,2020-07-15,San Mateo,California,6081.0,4254,114.0,86.0,0.0,73.0,0.42857142857142855
338104,2020-07-16,San Mateo,California,6081.0,4333,114.0,79.0,0.0,78.0,0.42857142857142855
341301,2020-07-17,San Mateo,California,6081.0,4403,114.0,70.0,0.0,79.57142857142857,0.2857142857142857
344501,2020-07-18,San Mateo,California,6081.0,4465,114.0,62.0,0.0,73.71428571428571,0.2857142857142857
347702,2020-07-19,San Mateo,California,6081.0,4488,114.0,23.0,0.0,76.0,0.2857142857142857
350904,2020-07-20,San Mateo,California,6081.0,4551,114.0,63.0,0.0,72.28571428571429,0.2857142857142857
354107,2020-07-21,San Mateo,California,6081.0,4674,114.0,123.0,0.0,72.28571428571429,0.0
357311,2020-07-22,San Mateo,California,6081.0,4776,114.0,102.0,0.0,74.57142857142857,0.0
360517,2020-07-23,San Mateo,California,6081.0,4885,114.0,109.0,0.0,78.85714285714286,0.0
363724,2020-07-24,San Mateo,California,6081.0,4957,117.0,72.0,3.0,79.14285714285714,0.42857142857142855
366931,2020-07-25,San Mateo,California,6081.0,5022,117.0,65.0,0.0,79.57142857142857,0.42857142857142855
370141,2020-07-26,San Mateo,California,6081.0,5023,117.0,1.0,0.0,76.42857142857143,0.42857142857142855
373353,2020-07-27,San Mateo,California,6081.0,5124,117.0,101.0,0.0,81.85714285714286,0.42857142857142855
376567,2020-07-28,San Mateo,California,6081.0,5198,118.0,74.0,1.0,74.85714285714286,0.5714285714285714
379784,2020-07-29,San Mateo,California,6081.0,5306,118.0,108.0,0.0,75.71428571428571,0.5714285714285714
383001,2020-07-30,San Mateo,California,6081.0,5398,118.0,92.0,0.0,73.28571428571429,0.5714285714285714
386219,2020-07-31,San Mateo,California,6081.0,5469,119.0,71.0,1.0,73.14285714285714,0.2857142857142857
389436,2020-08-01,San Mateo,California,6081.0,5544,119.0,75.0,0.0,74.57142857142857,0.2857142857142857
392653,2020-08-02,San Mateo,California,6081.0,5544,119.0,0.0,0.0,74.42857142857143,0.2857142857142857
395869,2020-08-03,San Mateo,California,6081.0,5683,119.0,139.0,0.0,79.85714285714286,0.2857142857142857
399085,2020-08-04,San Mateo,California,6081.0,5744,120.0,61.0,1.0,78.0,0.2857142857142857
402301,2020-08-05,San Mateo,California,6081.0,5758,120.0,14.0,0.0,64.57142857142857,0.2857142857142857
405519,2020-08-06,San Mateo,California,6081.0,5891,120.0,133.0,0.0,70.42857142857143,0.2857142857142857
408739,2020-08-07,San Mateo,California,6081.0,5978,120.0,87.0,0.0,72.71428571428571,0.14285714285714285
411958,2020-08-08,San Mateo,California,6081.0,6110,120.0,132.0,0.0,80.85714285714286,0.14285714285714285
415178,2020-08-09,San Mateo,California,6081.0,6110,120.0,0.0,0.0,80.85714285714286,0.14285714285714285
418399,2020-08-10,San Mateo,California,6081.0,6318,120.0,208.0,0.0,90.71428571428571,0.14285714285714285
421620,2020-08-11,San Mateo,California,6081.0,6431,122.0,113.0,2.0,98.14285714285714,0.2857142857142857
424841,2020-08-12,San Mateo,California,6081.0,6535,122.0,104.0,0.0,111.0,0.2857142857142857
428065,2020-08-13,San Mateo,California,6081.0,6640,122.0,105.0,0.0,107.0,0.2857142857142857
431293,2020-08-14,San Mateo,California,6081.0,6803,126.0,163.0,4.0,117.85714285714286,0.8571428571428571
434518,2020-08-15,San Mateo,California,6081.0,6952,126.0,149.0,0.0,120.28571428571429,0.8571428571428571
437744,2020-08-16,San Mateo,California,6081.0,6952,126.0,0.0,0.0,120.28571428571429,0.8571428571428571
440970,2020-08-17,San Mateo,California,6081.0,7150,126.0,198.0,0.0,118.85714285714286,0.8571428571428571
444196,2020-08-18,San Mateo,California,6081.0,7228,127.0,78.0,1.0,113.85714285714286,0.7142857142857143
447423,2020-08-19,San Mateo,California,6081.0,7321,127.0,93.0,0.0,112.28571428571429,0.7142857142857143
450651,2020-08-20,San Mateo,California,6081.0,7382,127.0,61.0,0.0,106.0,0.7142857142857143
453879,2020-08-21,San Mateo,California,6081.0,7472,128.0,90.0,1.0,95.57142857142857,0.2857142857142857
457107,2020-08-22,San Mateo,California,6081.0,7535,128.0,63.0,0.0,83.28571428571429,0.2857142857142857
460334,2020-08-23,San Mateo,California,6081.0,7535,128.0,0.0,0.0,83.28571428571429,0.2857142857142857
463563,2020-08-24,San Mateo,California,6081.0,7670,128.0,135.0,0.0,74.28571428571429,0.2857142857142857
466792,2020-08-25,San Mateo,California,6081.0,7788,130.0,118.0,2.0,80.0,0.42857142857142855
470021,2020-08-26,San Mateo,California,6081.0,7849,130.0,61.0,0.0,75.42857142857143,0.42857142857142855
473253,2020-08-27,San Mateo,California,6081.0,7911,130.0,62.0,0.0,75.57142857142857,0.42857142857142855
476486,2020-08-28,San Mateo,California,6081.0,7978,131.0,67.0,1.0,72.28571428571429,0.42857142857142855
479719,2020-08-29,San Mateo,California,6081.0,8074,131.0,96.0,0.0,77.0,0.42857142857142855
482953,2020-08-30,San Mateo,California,6081.0,8074,131.0,0.0,0.0,77.0,0.42857142857142855
486188,2020-08-31,San Mateo,California,6081.0,8169,131.0,95.0,0.0,71.28571428571429,0.42857142857142855
489421,2020-09-01,San Mateo,California,6081.0,8260,132.0,91.0,1.0,67.42857142857143,0.2857142857142857
492654,2020-09-02,San Mateo,California,6081.0,8311,132.0,51.0,0.0,66.0,0.2857142857142857
495888,2020-09-03,San Mateo,California,6081.0,8390,132.0,79.0,0.0,68.42857142857143,0.2857142857142857
499121,2020-09-04,San Mateo,California,6081.0,8452,135.0,62.0,3.0,67.71428571428571,0.5714285714285714
502355,2020-09-05,San Mateo,California,6081.0,8617,135.0,165.0,0.0,77.57142857142857,0.5714285714285714
505589,2020-09-06,San Mateo,California,6081.0,8617,135.0,0.0,0.0,77.57142857142857,0.5714285714285714
508821,2020-09-07,San Mateo,California,6081.0,8617,135.0,0.0,0.0,64.0,0.5714285714285714
512054,2020-09-08,San Mateo,California,6081.0,8750,136.0,133.0,1.0,70.0,0.5714285714285714
515287,2020-09-09,San Mateo,California,6081.0,8807,136.0,57.0,0.0,70.85714285714286,0.5714285714285714
518522,2020-09-10,San Mateo,California,6081.0,8895,136.0,88.0,0.0,72.14285714285714,0.5714285714285714
521759,2020-09-11,San Mateo,California,6081.0,8966,139.0,71.0,3.0,73.42857142857143,0.5714285714285714
524995,2020-09-12,San Mateo,California,6081.0,9077,139.0,111.0,0.0,65.71428571428571,0.5714285714285714
528231,2020-09-13,San Mateo,California,6081.0,9077,139.0,0.0,0.0,65.71428571428571,0.5714285714285714
531468,2020-09-14,San Mateo,California,6081.0,9166,139.0,89.0,0.0,78.42857142857143,0.5714285714285714
534703,2020-09-15,San Mateo,California,6081.0,9242,142.0,76.0,3.0,70.28571428571429,0.8571428571428571
537939,2020-09-16,San Mateo,California,6081.0,9264,142.0,22.0,0.0,65.28571428571429,0.8571428571428571
541176,2020-09-17,San Mateo,California,6081.0,9332,142.0,68.0,0.0,62.42857142857143,0.8571428571428571
544412,2020-09-18,San Mateo,California,6081.0,9332,142.0,0.0,0.0,52.285714285714285,0.42857142857142855
547650,2020-09-19,San Mateo,California,6081.0,9522,143.0,190.0,1.0,63.57142857142857,0.5714285714285714
550889,2020-09-20,San Mateo,California,6081.0,9522,143.0,0.0,0.0,63.57142857142857,0.5714285714285714
554128,2020-09-21,San Mateo,California,6081.0,9598,143.0,76.0,0.0,61.714285714285715,0.5714285714285714
557365,2020-09-22,San Mateo,California,6081.0,9625,144.0,27.0,1.0,54.714285714285715,0.2857142857142857
560601,2020-09-23,San Mateo,California,6081.0,9664,144.0,39.0,0.0,57.142857142857146,0.2857142857142857
563840,2020-09-24,San Mateo,California,6081.0,9714,144.0,50.0,0.0,54.57142857142857,0.2857142857142857
567080,2020-09-25,San Mateo,California,6081.0,9785,150.0,71.0,6.0,64.71428571428571,1.1428571428571428
570322,2020-09-26,San Mateo,California,6081.0,9843,150.0,58.0,0.0,45.857142857142854,1.0
573564,2020-09-27,San Mateo,California,6081.0,9843,150.0,0.0,0.0,45.857142857142854,1.0
576807,2020-09-28,San Mateo,California,6081.0,9897,150.0,54.0,0.0,42.714285714285715,1.0
580048,2020-09-29,San Mateo,California,6081.0,9950,150.0,53.0,0.0,46.42857142857143,0.8571428571428571
583287,2020-09-30,San Mateo,California,6081.0,9990,150.0,40.0,0.0,46.57142857142857,0.8571428571428571
586527,2020-10-01,San Mateo,California,6081.0,10069,150.0,79.0,0.0,50.714285714285715,0.8571428571428571
589768,2020-10-02,San Mateo,California,6081.0,10126,152.0,57.0,2.0,48.714285714285715,0.2857142857142857
593008,2020-10-03,San Mateo,California,6081.0,10207,152.0,81.0,0.0,52.0,0.2857142857142857
596250,2020-10-04,San Mateo,California,6081.0,10207,152.0,0.0,0.0,52.0,0.2857142857142857
599493,2020-10-05,San Mateo,California,6081.0,10275,152.0,68.0,0.0,54.0,0.2857142857142857
602736,2020-10-06,San Mateo,California,6081.0,10309,152.0,34.0,0.0,51.285714285714285,0.2857142857142857
605978,2020-10-07,San Mateo,California,6081.0,10347,154.0,38.0,2.0,51.0,0.5714285714285714
609221,2020-10-08,San Mateo,California,6081.0,10395,154.0,48.0,0.0,46.57142857142857,0.5714285714285714
612463,2020-10-09,San Mateo,California,6081.0,10452,155.0,57.0,1.0,46.57142857142857,0.42857142857142855
615704,2020-10-10,San Mateo,California,6081.0,10510,155.0,58.0,0.0,43.285714285714285,0.42857142857142855
618946,2020-10-11,San Mateo,California,6081.0,10510,155.0,0.0,0.0,43.285714285714285,0.42857142857142855
622189,2020-10-12,San Mateo,California,6081.0,10510,155.0,0.0,0.0,33.57142857142857,0.42857142857142855
